batch,path,tick,policy,eligible,floating_choice,exact_canonical_choice,exact_regret,canonical_tie_difference
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,2,delay,4,a4j0,a4j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,3,delay,3,a1j0,a1j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,4,delay,2,a3j0,a3j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,5,delay,1,a5j0,a5j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,6,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,7,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,8,delay,4,a1j1,a1j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,9,delay,5,a2j1,a2j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,10,delay,3,a5j1,a5j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,11,delay,2,a3j1,a3j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,12,delay,1,a0j1,a0j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,13,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,14,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,15,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,16,delay,5,a5j2,a5j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,17,delay,5,a0j2,a0j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,18,delay,4,a1j2,a1j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,19,delay,3,a2j2,a2j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,20,delay,2,a3j2,a3j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,21,delay,1,a4j2,a4j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,22,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda4/events.jsonl.gz,23,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,0,delay,1,a2j0,a2j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,1,delay,5,a0j0,a0j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,2,delay,4,a4j0,a4j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,3,delay,3,a1j0,a1j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,4,delay,2,a3j0,a3j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,5,delay,1,a5j0,a5j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,6,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,7,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,8,delay,4,a1j1,a1j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,9,delay,5,a4j1,a4j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,10,delay,4,a5j1,a5j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,11,delay,3,a3j1,a3j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,12,delay,2,a2j1,a2j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,13,delay,1,a0j1,a0j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,14,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,15,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,16,delay,5,a5j2,a5j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,17,delay,5,a0j2,a0j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,18,delay,4,a1j2,a1j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,19,delay,3,a2j2,a2j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,20,delay,2,a3j2,a3j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,21,delay,1,a4j2,a4j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,22,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s1/frozen/delay/lambda8/events.jsonl.gz,23,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda0/events.jsonl.gz,0,delay,1,a2j0,a2j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda0/events.jsonl.gz,2,delay,3,a0j0,a0j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda0/events.jsonl.gz,4,delay,1,a1j0,a1j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda0/events.jsonl.gz,6,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda0/events.jsonl.gz,7,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda0/events.jsonl.gz,8,delay,4,a2j1,a2j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda0/events.jsonl.gz,10,delay,2,a3j1,a3j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda0/events.jsonl.gz,12,delay,1,a0j1,a0j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda0/events.jsonl.gz,14,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda0/events.jsonl.gz,15,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda0/events.jsonl.gz,16,delay,5,a1j2,a1j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda0/events.jsonl.gz,18,delay,5,a2j2,a2j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda0/events.jsonl.gz,20,delay,2,a4j2,a4j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda0/events.jsonl.gz,22,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda0/events.jsonl.gz,23,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda4/events.jsonl.gz,0,delay,1,a2j0,a2j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda4/events.jsonl.gz,2,delay,4,a0j0,a0j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda4/events.jsonl.gz,4,delay,2,a1j0,a1j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda4/events.jsonl.gz,6,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda4/events.jsonl.gz,7,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda4/events.jsonl.gz,8,delay,4,a1j1,a1j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda4/events.jsonl.gz,10,delay,3,a3j1,a3j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda4/events.jsonl.gz,12,delay,2,a2j1,a2j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda4/events.jsonl.gz,14,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda4/events.jsonl.gz,15,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda4/events.jsonl.gz,16,delay,5,a1j2,a1j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda4/events.jsonl.gz,18,delay,5,a2j2,a2j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda4/events.jsonl.gz,20,delay,2,a4j2,a4j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda4/events.jsonl.gz,22,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda4/events.jsonl.gz,23,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda8/events.jsonl.gz,0,delay,1,a2j0,a2j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda8/events.jsonl.gz,2,delay,4,a0j0,a0j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda8/events.jsonl.gz,4,delay,2,a1j0,a1j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda8/events.jsonl.gz,6,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda8/events.jsonl.gz,7,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda8/events.jsonl.gz,8,delay,4,a1j1,a1j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda8/events.jsonl.gz,10,delay,3,a3j1,a3j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda8/events.jsonl.gz,12,delay,2,a2j1,a2j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda8/events.jsonl.gz,14,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda8/events.jsonl.gz,15,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda8/events.jsonl.gz,16,delay,5,a1j2,a1j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda8/events.jsonl.gz,18,delay,5,a2j2,a2j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda8/events.jsonl.gz,20,delay,2,a4j2,a4j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda8/events.jsonl.gz,22,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13010/a6/s2/frozen/delay/lambda8/events.jsonl.gz,23,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,0,delay,3,a5j0,a5j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,1,delay,3,a0j0,a0j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,2,delay,2,a2j0,a2j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,3,delay,1,a1j0,a1j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,4,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,5,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,6,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,7,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,8,delay,1,a2j1,a2j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,9,delay,4,a4j1,a4j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,10,delay,3,a0j1,a0j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,11,delay,2,a5j1,a5j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,12,delay,1,a3j1,a3j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,13,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,14,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,15,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,16,delay,2,a2j2,a2j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,17,delay,5,a0j2,a0j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,18,delay,4,a1j2,a1j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,19,delay,2,a4j2,a4j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,20,delay,1,a5j2,a5j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,21,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,22,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda0/events.jsonl.gz,23,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,0,delay,4,a5j0,a5j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,1,delay,5,a0j0,a0j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,2,delay,4,a2j0,a2j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,3,delay,3,a4j0,a4j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,4,delay,2,a3j0,a3j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,5,delay,1,a1j0,a1j0,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,6,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,7,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,8,delay,2,a2j1,a2j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,9,delay,5,a4j1,a4j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,10,delay,4,a0j1,a0j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,11,delay,3,a5j1,a5j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,12,delay,2,a1j1,a1j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,13,delay,1,a3j1,a3j1,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,14,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,15,delay,0,,,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,16,delay,2,a2j2,a2j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,17,delay,5,a1j2,a1j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,18,delay,4,a3j2,a3j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,19,delay,3,a0j2,a0j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,20,delay,2,a4j2,a4j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,21,delay,1,a5j2,a5j2,0.0,False
evaluation,batches/evaluation/episodes/objective_evaluation/larger/13011/a6/s1/frozen/delay/lambda4/events.jsonl.gz,22,delay,0,,,0.0,False
